@id,@lon,@lat,name,website
1817847137,15.4489913,47.0789627,Uni Café,
1826503175,15.4299501,47.0760743,Facefood,
1826537411,15.4312063,47.0748855,Imbiss Hauser,
1826545351,15.4319411,47.0747361,Pierre's,
1827052939,15.4036248,47.0702515,Admiral Sportwetten,
1827052946,15.4013040,47.0671219,Atas,
1827505446,15.4291542,47.0768813,Lend Bräu,
1827513801,15.4304609,47.0747229,Lendcafe,
1829905005,15.4287249,47.0760095,Akdag,
1829905006,15.4290531,47.0768350,Akdag,
1835636998,15.4333678,47.0682153,Club wakuum,http://www.wakmusic.at
1835872417,15.4356939,47.1186345,Günther,
1836959186,15.4637251,47.0389095,Clubino,
1838890562,15.4375329,47.0718875,Nespresso,
1839226499,15.4211740,47.0738435,Abendweinstube zum Landsknecht,
1839226502,15.4189159,47.0734002,Best Food Grill,
1839226503,15.4250166,47.0749375,Cafe Sunshine,
1839226504,15.4191390,47.0734462,Cafetreff,www.myeuroplay.at
1839226530,15.4270359,47.0755111,Gasthaus K. Gartner,
1839226582,15.4206415,47.0738052,Die Tomate,
1848893845,15.4334179,47.0710705,Segafredo,
1857608232,15.4301002,47.0640491,Schweitzer,
1859807491,15.4577687,47.0750369,Cafe Uhu,
1860008515,15.4207675,47.0922378,Mur Beach,
1868576672,15.4281719,47.0773110,Die Profis,
1873037361,15.3856452,47.1095121,Gasthaus Pachler zum Schmiedwirt,http://www.gasthof-pachler.at/
1878440522,15.4397854,47.0731650,Pizzeria Catharina,
1878440530,15.4394147,47.0735796,Schlösslhof,
1879146351,15.4532662,47.0728345,Happy,
1879146352,15.4520689,47.0724568,Yong Ramen,
1879146361,15.4516327,47.0723760,Schwarzer Adler,
1887835776,15.4308486,47.0638856,Bernsteiner,http://www.wirtshaus-bernsteiner.at/
1888734680,15.4381457,47.0711472,Milchstand,
1889752902,15.4371846,47.0453717,Gasthaus zur Puchmühle,
1901329232,15.4017396,47.0914072,Cafe-Imbiss Stop,
1901944369,15.4202910,47.0856546,Hofstätter,http://hofstaetter.st
1908136805,15.3930305,47.0789571,Sanlo,
1908136821,15.4076078,47.0701646,Tigris,
1925550047,15.4318740,47.0743224,Bakaλiko,www.bakaliko.at
1925597228,15.4309725,47.0746841,Macello,
1932223082,15.4360707,47.0658207,Astello,
1933610291,15.4582462,47.0766019,Ifri-Imbiss,
1938655027,15.4423395,47.0662471,Vintage Cafe Bar,
1940170090,15.3927911,47.0633147,Cafe Piccolo,
1967579427,15.4383153,47.0834052,La Bodega,
1976671732,15.4378949,47.0711017,Bio-Fit,
1976671744,15.4359182,47.0696452,Café Erde,http://cafeerde.com/
1976671759,15.4378596,47.0711595,Heisse Würstel,
1976671766,15.4377891,47.0712816,Heisse Würstl,
1976671773,15.4379563,47.0712126,Buresch & Buresch Imbiss,
1976671774,15.4374487,47.0702277,La Casita,
1976671778,15.4378237,47.0712235,Strombergers,
1976671780,15.4379630,47.0711392,weil's Wurscht is,
1977178511,15.4362057,47.0701912,Kapsreiter Ritterstüberl,
1977862007,15.4899345,47.0776719,Cafe Ragnitz,
1977862009,15.4853338,47.0782957,Cafe Vorstadt,https://www.facebook.com/cafevorstadt/
1978233040,15.4297709,47.0709036,Graz Pizza & Kebap,
1978233059,15.4289422,47.0713203,Rosegger Cafe,
1978233065,15.4298121,47.0711053,Urfa Kebap,
1978233072,15.4360471,47.0699219,Pierogi,http://www.pierogi-graz.at/
1978233152,15.4314075,47.0710416,Star Kebap,
1978233154,15.4429512,47.0676703,s'Jako,
1979400738,15.4511871,47.0599349,incafe,
1985368969,15.4800938,47.0501844,San Bar,http://www.sanpietro.at
1990352381,15.4371534,47.0705867,Genussbar dreizehn,
1992832574,15.4440429,47.0703877,Ferl's Weinstube,
1996892613,15.4415467,47.0663624,King Cadillac,
1997302617,15.4422816,47.0676345,Plauderecke,
2002716405,15.4552611,47.0689104,Gasthaus-Cafe zum Klamminger,
2006538437,15.4164971,47.0340867,Strindberg,
2021470575,15.4480889,47.0737917,Laufke,http://www.laufke.net
2021470576,15.4430568,47.0700730,Gino,http://www.ginocaffe.com
2041740911,15.4233556,47.0714101,City Garden,
2041906359,15.4335094,47.0703088,Le Passage,
2041906361,15.4231168,47.0714240,Venezia,
2041906362,15.4339771,47.0722255,Caylend,
2042061486,15.4391593,47.0691851,Buna Kaffeeladen,
2050501936,15.4055834,47.0937067,Maxx Kebap.Imbiss,
2058754760,15.4248624,47.1019985,Stukitz-Stüberl,
2071435836,15.4515242,47.0625552,Gmota,
2074541490,15.4418557,47.0689115,Cafe Moser,
2080488663,15.4306900,47.0309550,Cocktail Bar Kiss,
2080488667,15.4404960,47.0584479,Ifri,
2080488672,15.4425758,47.0676603,Imbiss Pappenstiel,
2080488679,15.4410224,47.0582182,Jeden Tag,
2080488683,15.4306010,47.0311265,Oscar,
2080488687,15.4428367,47.0676724,Streira Box,
2080488694,15.4407978,47.0581907,Öcal Market,
2087254857,15.4201171,47.0859265,Cafe Pub Theo,
2087345850,15.4362762,47.0256032,Fledermaus,http://www.fledermaus-graz.at
2088899992,15.4335145,47.0270246,Cafe Generals,http://www.cafegenerals.at
2088930975,15.4354587,47.0255819,alpha Card Casino,http://www.alphacasino.at
2101696063,15.4441544,47.0671460,MyKebab,
2101696064,15.4503780,47.0639532,Dexter Burger 5,
2117126903,15.4442815,47.0655410,Ginko,http://www.restaurant-ginko.at/
2117559464,15.4073242,47.1124956,Sankt Gotthard Stub´n,
2121793255,15.4374827,47.0704344,Revita,www.revita.at
2121793284,15.4208458,47.1026309,guggi,
2127249341,15.4483584,47.0779997,Nandos,
2130657604,15.4511160,47.0746457,Scheinbar,
2130963304,15.4319384,47.0698563,CuntRa  Bar & Cafè,http://cuntralakunsthure.blogspot.co.at/
2130963326,15.4423113,47.0653078,Zu den 3 wegweisenden Sternen,
2131409456,15.4043508,47.0680945,Siciliana,www.siciliana.at
2136753456,15.4332139,47.0707892,Kiwano Express,http://www.kiwano-restaurant.at/
2136753457,15.4373353,47.0710696,Mucki's Weinstube,
2138691457,15.4388129,47.0698023,El Gaucho,http://www.elgaucho.at/graz/home.html
2139181242,15.4517321,47.0694644,Der Grieche,
2139240924,15.4429679,47.0632221,Brötchen Rainer,
2140606181,15.4415477,47.0653113,Curriander,
2141640883,15.4338288,47.0694699,Generals,
2141640902,15.4318780,47.0672815,El Encuentro,
2141640913,15.4314540,47.0637732,Mirage,
2141640915,15.4319769,47.0672881,Meet me there Gasthaus,
2141640916,15.4316432,47.0670331,Solitär,
2142832590,15.4225165,47.0333963,IKEA Cafe,
2153085536,15.4308391,47.0849010,Kolonie,
2206467133,15.4098914,47.0692595,Buffet,
2258876986,15.4497154,47.0781076,libresso,www.libresso-uni.at
2272080046,15.4077017,47.0740120,Cafe Irena,
2275351970,15.4146260,47.0443692,Clock-Tower,
2280105272,15.4310578,47.0586712,Anka Pizza & Kebap,
2282623441,15.4181830,47.0911511,Café Grossauer,
2284958310,15.4471761,47.0768251,Cofeba,
2286213089,15.4089851,47.0686894,Mensa,
2298579897,15.4318067,47.0740942,Demiri,
2299236376,15.4093429,47.0729515,Pizzeria Siesta,http://www.brauhaus-graz.at/siesta/
2306463100,15.4035109,47.0685903,Das Kochkabinett,www.kochkabinett.at
2306948175,15.4567485,47.0458748,Arena,www.arena-pizzeria.at
2307853184,15.4048928,47.0726799,Alt Eggenberg,
2307853229,15.4048111,47.0730633,Kebaphaus Eggenberg,
2307853292,15.4049026,47.0727624,Rockets Internet,
2307853342,15.4045568,47.0728964,Wettpunkt,
2309348915,15.4071384,47.0757778,Gulascheck,
2309509339,15.4266470,47.0603857,Inn-City Treff,
2322317566,15.4542949,47.0767188,friends,http://www.friends-time.at/
2341231638,15.4455964,47.0616943,Doret,
2341231657,15.4266677,47.0684385,Halici,
2341231675,15.4266590,47.0683095,Sportkegelbahnen Scheff,
2341231685,15.4267832,47.0677276,Verein Dostlar,
2348386329,15.4305779,47.0574816,Schatulle,
2348386330,15.4326184,47.0824658,Baristas,
2348386334,15.4269559,47.0709969,Buffets im UCI,
2349883019,15.4376254,47.0703328,Fresh to eat,
2350736578,15.4633865,47.0345322,Welg,
2356351846,15.4218332,47.1040026,Cafe Andritzer Hof,
2366152079,15.4204386,47.0606617,Venezia Star,
2381579936,15.4214792,47.1036298,Cafe 4+5,
2384149623,15.4675830,47.0789583,Istanbul,
2386308206,15.4439794,47.0669931,Kara,
2387608584,15.4330266,47.0733659,Cafe Baccara,
2387608620,15.4336408,47.0721368,Sterz im Mohrenwirt,
2387608711,15.4324950,47.0712620,Vinothek Prosecco,
2389390624,15.4309016,47.0741847,Jaguar,
2389390753,15.4325538,47.0736946,The Hungry Heart,
2389390756,15.4314698,47.0748219,Herr Siegfried,http://www.herrsiegfried.at/
2401163932,15.4501942,47.0705669,Lessing,
2401290233,15.4507013,47.0665460,Cafe Robin Hood,
2401290234,15.4505181,47.0670403,Café Mandell,
2401290238,15.4511652,47.0697416,Gaumenkino,http://gaumenkino.at/
2401290239,15.4517379,47.0664830,La Baguette,
2409499816,15.4250129,47.1002047,Café Flowers,
2422130028,15.4070377,47.0761720,Konditorei Klescher,
2431147065,15.4413650,47.0659892,Scheucher,http://www.restaurant-scheucher.at/
2431147068,15.4413537,47.0658903,Piccolo,http://www.restaurant-scheucher.at/piccolo/
2440722536,15.4293912,47.0699352,Tanzstadl Klapsmühle,www.tanzstadl.at
2440869534,15.4262978,47.0541982,Felicita,
2440869546,15.4268920,47.0516925,Helgas Stüberl,
2440869587,15.4268354,47.0511634,Sportwetten,
2440869591,15.4259449,47.0512660,Sportcafe „Hermann“,
2442340714,15.4339056,47.0729296,Cafe Baltimore,
2442345172,15.4189626,47.0841631,Pizzeria Bellagio,http://www.pizzeria-bellagio.at
2444075882,15.4435825,47.0697039,Barista's,
2448322480,15.4211821,47.1044447,Zuckerwürfel,https://www.facebook.com/cafezuckerwuerfel
2448322481,15.4324891,47.0714264,La Tavernetta Enoteca,
2448322484,15.4462267,47.0673672,Rath,
2449668340,15.4624839,47.0410468,La Fleur,
2450440878,15.4403111,47.0713426,L´Osteria,www.losteria.eu
2463393903,15.4288099,47.0770502,Exil,
2463393904,15.4331517,47.0682726,Club-Cafe,
2463393917,15.4293496,47.0765599,Chaplin,
2463393919,15.4322067,47.0673720,Cafe Montreal,
2463393924,15.4399915,47.0706069,Klapotetz,www.vinothekklapotetz.at
2463393926,15.4323634,47.0675847,Kukuruku,
2463393945,15.4330788,47.0681991,da Piero,
2468773140,15.4188868,47.0728391,Grill & Box,
2471602047,15.3997008,47.0626034,La Pizza,www.lapizzagraz.at
2474183524,15.3976507,47.1054133,Eduscho,
2475991591,15.4015104,47.1024999,Hooters,
2475991598,15.3974932,47.1054851,Merkur Restaurant,
2480003652,15.4287526,47.0661968,Postgarage cafe,http://www.postgarage-cafe.at
2480179134,15.4239110,47.0713658,L'Originale,
2481812022,15.4328984,47.0823682,Cafe am Hasnerplatz,
2481812025,15.4226128,47.0934390,Pizza Zentrale,
2493098993,15.4340687,47.0703151,parks,http://www.parks-graz.at/
2494496779,15.4100532,47.0341263,Kika Restaurant,
2494496780,15.4307259,47.0307925,Running Sushi,
2502417650,15.4012041,47.0252245,Carib,
2502419181,15.4002902,47.0242972,Stoiser's coffe and more,http://www.stoisers.at/
2503804464,15.4456352,47.0592518,Moni's Feinkost & Imbissstube,
2503804465,15.4289045,47.0517215,Monte Cito,
2503804466,15.4290386,47.0517430,Palermo,
2503804468,15.4452895,47.0681642,Ankara Grillhaus,
2503804470,15.4444557,47.0682806,Zafita,http://www.zafita.at
2503804472,15.4292042,47.0517591,Zur Kist'n,
2513747863,15.4397226,47.0738272,Kirby's,http://kirbysburgers.at/
2513747864,15.4369247,47.0716088,Der Wintergarten,www.erzherzog-johann.com
2513747865,15.4411611,47.0736204,Didi Dorner,
2513747866,15.4407304,47.0621641,Magnolia,
2519241953,15.4421951,47.0655595,Casa Venti,
2522165690,15.4299348,47.0745577,Cheers,
2530416055,15.4319792,47.0662213,Die Erbse international,
2530416082,15.4472761,47.0754090,Sonnenfrosch - das Reformhaus,http://www.sonnenfrosch.at
2530416088,15.4398958,47.0686707,Tischlein Deck Dich,http://www.tischlein.net/
2557727308,15.4214285,47.1037525,De Merin,http://demerin-graz.at/
2564388955,15.4314020,47.0747088,Vulcano,
2566467596,15.4430057,47.0708503,Tranquility Bar,
2566875603,15.4502359,47.0637902,Müller Imbiss,
2568365185,15.4585479,47.0754051,Mur Kebap,
2575108229,15.4415928,47.0656014,s'Biertgartl im Ritterwirt,
2582528822,15.4213851,47.0469185,Gasthaus Hochl,
2603089447,15.4442598,47.0686945,Thalia,http://www.diethalia.com/
2603428177,15.4466738,47.0750466,parks,http://www.parks-graz.at/
2620293592,15.4388970,47.0717239,Pony Lodge,http://www.ponylodge.at/i
2635693029,15.4344357,47.0705135,Speisesaal,
2670517779,15.4565672,47.0857498,Dea,
2672305205,15.4214761,47.1041171,Jugend[Cafe]Andritz,
2672305207,15.4312277,47.0655776,crepe revolutions,
2673805099,15.4195015,47.0717515,Granola,http://www.granola-company.at/
2675565659,15.4426339,47.0696630,Martin Auer (Kindercafe),http://www.martinauer.at
2678404873,15.4567064,47.0841284,Martin Auer,
2678517157,15.4401637,47.0692803,Emilia,https://www.facebook.com/emiliagraz/
2717015396,15.4573306,47.0445115,Las Vegas,http://www.lasvegas-graz.at/
2774008118,15.4337443,47.0718689,Capperi!,
2777421323,15.4564257,47.0372316,Trattoria Veneziana,http://www.trattoria-veneziana.at/
2777505319,15.4466191,47.0752251,Café d’ ART,https://de-de.facebook.com/cafedartGraz
2790205747,15.4525042,47.0721700,Das Wahl Lokal,
2832786403,15.4181587,47.0881994,Cafe Casetta,
2848839883,15.4413893,47.0709559,Konoba Kroatien - Miro & Mira,
2848941256,15.4394095,47.0728004,Loana,
2848941908,15.4422203,47.0709503,Trattoria Gerry,
2856087088,15.4413069,47.0649013,Cafe Martinelli,
2888092836,15.4384434,47.0673526,La Meskla,http://www.lameskla.com/
2896640166,15.4284274,47.0772850,CityClub,
2896654606,15.4313478,47.0747791,Saint Tropez,
2896654607,15.4315122,47.0747699,Der Marktgraf,
2896654608,15.4313057,47.0749398,Schlemmerhauser,
2896756743,15.4313989,47.0742188,Mike's,
2896756744,15.4310467,47.0746318,Die süße Luise,facebook.com/DieSusseLuise
2911732717,15.4604372,47.0680802,Akropolis,
2930097700,15.4422136,47.0709114,Joma Fashion Concept Store,www.jomafashion.at
2930098001,15.4509916,47.0670412,Pizzeria Volta,
2933296101,15.4508357,47.0829362,Allee 11,http://www.allee11.at
2933296165,15.4501730,47.0801603,Rock Keller,www.rock-keller.at
2933412834,15.4389759,47.0709359,Muhr,
2934254100,15.4374579,47.0705964,Leberkas Stadl,
2934256252,15.4434120,47.0666816,Salü,
2934689122,15.4411257,47.0558954,Gasthaus Anita,
2948695104,15.4120068,47.0503983,Gasthaus zur Traube,
2948695361,15.4146405,47.0527940,iN pub,
2958486587,15.4743143,47.0149746,Imbiß zur Holzhüttn,
2967506236,15.4477508,47.0547778,atelier,http://www.roomz-graz.com
2972015642,15.4051309,47.0730566,Pizzeria Dolce Vita,
2972015730,15.3999027,47.0721857,essbar,
2972015731,15.3996255,47.0724118,trinkbar,
2974284009,15.4312950,47.0747842,Nonna,http://www.facebook.com/nonnagraz
2974964140,15.4063772,47.0702482,Barista's,
2980071583,15.4413482,47.0671737,Haltestelle,
2980071585,15.4481469,47.0664442,Jugendtreffpunkt Dietrichskeusch'n,
2989087764,15.4269320,47.0605481,Cappuccino,
2989087765,15.4307073,47.0595412,Club Orhan 1,
2989385112,15.4260821,47.0657562,Palmyra,
2989385126,15.4243660,47.0638319,Pizza Burek,
2990091573,15.4280986,47.0602072,Die 3 Bauern,
2997299968,15.4381114,47.0674866,Brötchenparadies,http://www.broetchenparadies.at
3000520360,15.4240216,47.0849722,Charly´s Treff,www.charlys-treff.com
3002784063,15.4319620,47.0660738,Cuntra la Cultra,
3008508807,15.4328669,47.0735403,Cafe Lotte,
3008508808,15.4406960,47.0706955,Champions Pub and Grill,
3008508809,15.4411423,47.0710248,Graz01,
3017924289,15.4676257,47.0806890,LKH Café Medico,http://www.baeckerei-kern.at/
3018432433,15.4331309,47.0731125,Rangoon Cocktailbar,http://www.rangoon-graz.at/die-cocktailbar-in-graz
3026960756,15.4525660,47.0724518,Athina,
3026960758,15.4375056,47.0693938,Vapiano,http://at.vapiano.com/de/restaurants/vapiano-graz-sparkassenplatz-4/
3028526566,15.4398190,47.0724541,Cosimo,
3028526567,15.4390934,47.0714198,Torona,
3034543155,15.4371492,47.0711152,Mehlschwalbe,
3037799597,15.4370987,47.0718479,Tagescafe Freiblick (Skywalk),http://freiblick.co.at/
3047975626,15.4304847,47.0668690,Akamese König Kebap,
3047975633,15.4302805,47.0668771,Elit Kebab Haus,
3048134037,15.4393903,47.0718981,LUI Aperitivo,
3048174260,15.4000558,47.0222730,Toscana,
3053649651,15.4725645,47.0176343,Valentino,
3070411926,15.4418694,47.0836279,Kreuzschwestern,
3080468806,15.4378451,47.0679508,Piccolino,
3080935514,15.4106682,47.0996976,Murheuriger,
3096409282,15.4266460,47.0601909,Zu den 3 goldenen Kugeln,
3108951529,15.4519708,47.0694090,Kardamom,http://www.kardamom.eu
3117535089,15.4411812,47.0576287,Pinzgauer Stub'n,
3117535100,15.4500367,47.0525614,Europa,
3120487116,15.4385514,47.0689695,Tango,
3120739100,15.4326150,47.0514677,Blackout,
3127764092,15.4442677,47.0700034,Vinothek bei der Oper,
3276436504,15.4556357,47.0377751,In's Pfandl,http://www.inspfandl.at/
3300746828,15.4497472,47.0637617,Gallo d'Oro,
3310190286,15.4405477,47.0711571,Gamlitzer Weinstube,
3310307206,15.4407904,47.0713738,Schubertcafé,
3332217893,15.4580759,47.0465702,nullneun,http://www.nullneun.at/
3357584171,15.4398995,47.0708798,Mau Shi de Wind'n,
3362464663,15.4499371,47.0800314,L'Originale,
3394599976,15.4287297,47.0772678,Adrina Grill,
3406084877,15.4242140,47.1026135,Admiral,
3428488652,15.3957240,47.0577521,BioShop,http://www.bioshopgraz.at/
3448213576,15.4421867,47.0707147,Steak Boutique,http://www.steak-boutique.at
3491232810,15.3816004,47.1037951,Burgtaverne,
3528125785,15.4527654,47.0584521,Cafe Phönix,
3532900151,15.4316846,47.0688204,Burger Factory,http://www.burger-factory.at/
3562211663,15.4426928,47.0648926,Take the Cake,
3578292689,15.4424989,47.0645781,dean&david,https://deananddavid.de
3578415625,15.4115561,47.0662068,Café on Tour,
3579950593,15.4411615,47.0651091,Schönautaverne,
3579990762,15.4219390,47.0737970,Café Helga,
3586787007,15.4430782,47.0645478,Culture Exchange,
3595919129,15.4617630,47.0372370,Nero Kebap  Pizza,
3602947297,15.4162420,47.1011515,Fandl-Hendl,
3602999859,15.4307847,47.1110423,Fandl-Hendl Graz-Rotmoosweg,
3615343928,15.4695910,47.0804761,medicus - café - bar - lounge,http://www.medicus-lounge.at
3615772354,15.4423957,47.0705746,Caliano,
3615772358,15.4089868,47.0905511,Il Hero Gino,
3615772365,15.4206881,47.0715280,Euro Kebab,
3615772372,15.4123485,47.0878833,Salz & Pfeffer,
3671244697,15.4487294,47.0625372,Cafe Golf,
3692884712,15.4400016,47.0701559,Bar Albert,http://www.bar-albert.com
3711663002,15.4025086,47.0702156,Merkur Restaurant,
3714795426,15.4463632,47.0683512,Rossian,http://www.rossian.cc
3732208113,15.4413334,47.0655644,Cafe Silber,http://www.cafe-silber.at/cafesilbersalue/index.htm
3732208156,15.4416030,47.0657794,Stars,
3744712435,15.4444114,47.0818993,Kornati,
3778479484,15.4400605,47.0683763,Mild - Sandwichclub,http://feinkostmild.at/
3794010708,15.4851700,47.0432688,Kupferstadl,http://kupferstadl.at
3804632004,15.4368443,47.0837780,Caritas Cafe Paul,https://www.caritas-steiermark.at
3808825635,15.4401517,47.0740490,Condor,
3823132273,15.4340647,47.0660568,Vina,http://www.vina-restaurant.at/
3828294264,15.4495808,47.0640214,das Müller,
3864022557,15.4384747,47.0709606,Hidis's Wursttempel,
3865640080,15.4457097,47.0667493,Pizzata,
3869374521,15.4206987,47.0711966,Leiner Restaurant,
3869891035,15.4431393,47.0700961,Tergeste,
3877170439,15.4414368,47.0323253,Burger King,http://burgerking.at
3884601212,15.4286465,47.0712169,Conte,
3890369196,15.4432919,47.0807525,Don Camillo,
3907322475,15.4496875,47.0744812,Pizza Bellagio,
3931378157,15.4294280,47.0668641,Kara,
3991941977,15.4470111,47.0683214,Pellini,
3991941978,15.4472331,47.0685220,Schnitzelkönig,
3999272455,15.4789529,47.0203317,Betriebskantine Magna,
3999272456,15.4818665,47.0236741,Betriebskantine Magna,
3999273657,15.4727266,47.0207705,Betriebskantine VG-Nord,
4005527493,15.4400419,47.0707897,Ginko Green House,http://www.restaurant-ginko.at/
4009639675,15.4104181,47.0956884,Tafelzimmer im Wohlfühlhotel,
4036074040,15.4839514,47.0681181,Casa Rustica,http://www.casa-rustica.at/
4036074069,15.4582204,47.0695940,Cafe Schillertreff,
4062689452,15.4440909,47.0541613,,www.davinci-pizza.at
4078445136,15.4267779,47.0687291,Agu Okoye,
4078495096,15.4292766,47.0668455,Anten Sofrasi,
4078495097,15.4311259,47.0668982,Cafe Gries,
4078495098,15.4296877,47.0668607,Cafe Rosselmühl,
4078505531,15.4337698,47.0702942,Secret Garden,
4078505532,15.4325028,47.0711090,by Luis,
4078507629,15.4286110,47.0668645,Istanbul LOKANTASI,
4078507630,15.4314876,47.0669804,Kervan Grill House,
4078509237,15.4338696,47.0692825,Cafe Royal,
4085622493,15.4267659,47.0601574,Beyti,
4111414790,15.4441603,47.0333459,Abu Burger,
4138473893,15.4591085,47.0553154,Lucky's Heuriger,
4147239386,15.4425130,47.0676001,Burger Eck am Jako,www.facebook.com/burgereck
4159737565,15.4412905,47.0665645,Burgerista,http://www.burgerista.com/graz/
4196821901,15.4496066,47.0759846,Das Wieltsch - Harmony Gourmet,
4207174540,15.4876679,47.0848624,Greimel,http://www.kaufhaus-greimel.at/
4242108680,15.4229161,47.0714321,Annen Cafe,
4242108682,15.4227927,47.0714308,Europlay,
4242963022,15.4669068,47.0796166,Pastini,
4256013695,15.4696686,47.0770531,Osteria dei Sensi,
4272989519,15.4494707,47.0449635,Bäckerei Konditorei Arena,
4291611533,15.4399104,47.0734328,Pek Snack,
4293467315,15.4397536,47.0792716,Humboldtkeller,www.humboldtkeller.at
4298812388,15.4419559,47.0695203,Im Hof,
4303206505,15.4385363,47.0659382,Basement,http://basementgraz.wixsite.com/das-wieland-der-club
4307567656,15.4024683,47.0886023,Mr. Chen,
4315325816,15.4479992,47.0621479,Cafe M&R,
4327958521,15.3714946,47.0542786,Tenniscafe,
4327958522,15.3654006,47.0500575,Thorbauer,
4342096393,15.4257225,47.1020882,Pizza Maxxx,
4374698990,15.4522335,47.0650877,Mia & Mason Rooftop,http://www.enjoymiaandmason.com/
4432416579,15.4041168,47.0730831,Ćevabdžinica Hodžić,
4486917766,15.4212251,47.0875641,Austria Sportstüberl,
4497360771,15.4336876,47.0707811,s' Auenbrugger,http://www.auenbrugger.at
4505921727,15.4331441,47.0753888,Repair Cafe Graz,http://www.repaircafe-graz.at/
4549350100,15.4411824,47.0651619,Café ABOL - Die Äthiopische Kaffeezeremonie,https://www.facebook.com/Caf%C3%A9-Abol-671106189711192/
4587217902,15.4070024,47.0742992,Lauras Stüberl,
4592557449,15.4703434,47.0583737,Me Gusta,
4607463753,15.4357228,47.0702372,StadtSchenke,http://www.stadtschenke-graz.at/
4634672328,15.4474570,47.0686778,Veggiezz,https://veggiezz.at
4671670147,15.4550412,47.0642466,Gallier,
4671670148,15.4548515,47.0644583,Gösser Stüberl,
4692972715,15.4359302,47.0702664,Stadtcafe,http://www.stadtcafe-graz.at
4693771971,15.4181316,47.0733686,The italiab,
4711391883,15.4510980,47.0632546,Mr. Chen To Go II,
4759424424,15.4990905,47.0699161,Schlemmerstubn am Lustbühel,
4761589833,15.4293687,47.0711334,Cafe Wolf,
4774415823,15.4078236,47.0736192,Bäckerei Europa,
4774476876,15.4077881,47.0734766,Club Havana Balkan,
4801293169,15.4523550,47.0593835,Hungerstopper,
4857108307,15.4500181,47.0760977,Martin Auer,http://www.martinauer.at/filialen/
4870097436,15.4487582,47.0666252,Pizzaiolo,
4873922499,15.4024353,47.0948831,Martin Auer,
4882934997,15.4558686,47.0777597,Pane & Olio,
4883020918,15.4319898,47.0661202,Griesou,
4942346077,15.4521098,47.0649662,Mensa Cafe,
4997486012,15.4379852,47.0722373,LIU ASIA - Restaurant & Bar,
5010956621,15.4331913,47.0736744,Miles Jazzbar,http://milesjazz.at
5038745603,15.4287226,47.0689118,Bios,
1000000024471438,15.5123100,47.1026565,Schaftalstraße,
1000000024776172,15.4002208,47.1044354,McDonald's,
1000000027683805,15.5117290,47.1019534,Stiftingtalstraße,
1000000033263573,15.4082784,47.0643288,Cafe Impuls,
1000000068894641,15.4540644,47.0604417,Cafe Restaurant Osten,
1000000069305181,15.4529346,47.0593497,Acapulco,
1000000071972146,15.4589390,47.0612393,Gasthaus zum Ganster,
1000000072036072,15.4554561,47.0604618,mo.xx,
1000000082209655,15.4466223,47.0490110,Liebenauer Hof,
1000000082719491,15.4454882,47.0679045,Brandhof,
1000000082748434,15.4925903,47.1073137,Zum Kirchenwirt,
1000000083276804,15.4363795,47.0749090,Starcke Häuschen,www.starcke.at
1000000083276808,15.4396700,47.0782385,Landessportzentrum Steiermark,http://www.lsz-graz.at/
1000000083276814,15.4348091,47.0766340,Sub,http://www.subsubsub.at/
1000000083276826,15.4347561,47.0761541,Taj Mahal,http://www.tajmahal-graz.at/
1000000083276838,15.4365746,47.0762815,Schloßberg Restaurant / Bar,
1000000083714696,15.4305963,47.0455393,McDonald's,
1000000083714707,15.4293630,47.0458389,Hochl,
1000000084127329,15.4164531,47.0376993,Caffee Valentino,
1000000084141243,15.4315688,47.0755542,Immervoll,
1000000084187172,15.4291563,47.0849994,Goldener Fisch,
1000000084573764,15.4678491,47.0789872,Cafe St. Leonhard,
1000000084573789,15.4640993,47.0788380,Cafe Schanzl,
1000000084894842,15.4476553,47.0695961,Eschenlaube,
1000000085511118,15.4636972,47.0781612,Eli,
1000000085580307,15.4576466,47.0400521,Edler & Atzl,
1000000085580333,15.4616323,47.0385357,Pizza-Stadl,
1000000085666893,15.4646180,47.0639551,McDonald's,
1000000085715558,15.3952680,47.0499403,Cooking Wu,
1000000085899371,15.4625913,47.0645424,Attention,http://www.attention-graz.at
1000000086058385,15.3997218,47.0226806,Orthacker-Meyer,http://www.orthacker-meyer.at/
1000000086174302,15.4322445,47.0713302,La Tavernetta,
1000000087936618,15.4483928,47.0554869,McDonald's,
1000000087979332,15.4098507,47.0820355,Pizzaiolo Calamar,http://calamar-graz.at
1000000088015872,15.4466335,47.0662760,Binder,
1000000088048326,15.4312453,47.0745903,Draxlers's Imbiss,
1000000088380019,15.4007103,47.0283013,McDonald's,www.mcdonalds.at
1000000089059443,15.4439080,47.0653695,Masala,www.masala.at
1000000089087127,15.3950137,47.0721245,Rudolf,http://rudolf-brau.com
1000000089166069,15.4284740,47.0755604,Gasthof Gehringer,
1000000090533090,15.4367936,47.0758207,Schloßberg Biergarten,
1000000094337869,15.4046655,47.0747098,Kirchenwirt,
1000000094468634,15.4441778,47.0722973,Cafe Promenade,http://promenade.aiola.at
1000000095659429,15.4289573,47.0887830,Trattoria Osteria Siena,http://www.trattoria-siena.at/
1000000096696947,15.4270339,47.0543056,Fasching's Gasthaus,
1000000103570449,15.4711678,47.0671982,Sternwirt,
1000000106798236,15.4340341,47.0683313,Omas Teekanne,
1000000107793569,15.4091569,47.0698999,Onkel Donald,
